Chr	gene	all	syn	lof	lof_SNV	mis	Mis_MetaSVM	Mis_CADD15	Mis_CADD20	Mis_CADD30	Mis_MetaSVM_or_CADD15	Mis_MetaSVM_or_CADD20	SpliceSite	StopGain	StopLoss	Mis_mpc2	Mis_mpc2_and_MetaSVM	Mis_mpc2_or_MetaSVM
6	RIOK1	2.30E-05	5.85E-06	2.16E-06	1.34E-06	1.50E-05	1.47E-07	1.23E-05	1.06E-05	1.45E-06	1.23E-05	1.06E-05	6.65E-07	6.52E-07	2.51E-08	0	0	1.47E-07
6	RIPK1	2.75E-05	7.99E-06	2.16E-06	1.18E-06	1.73E-05	4.49E-06	1.16E-05	9.73E-06	5.19E-07	1.16E-05	9.76E-06	3.85E-07	7.83E-07	1.34E-08	0	0	4.49E-06
6	RIPOR2	4.68E-05	1.29E-05	4.79E-06	2.79E-06	2.91E-05	1.52E-06	2.51E-05	2.12E-05	2.42E-06	2.51E-05	2.12E-05	1.13E-06	1.60E-06	5.56E-08	0	0	1.52E-06
6	RIPPLY2	8.87E-06	3.30E-06	5.10E-07	3.03E-07	5.06E-06	0	2.35E-06	1.50E-06	1.20E-07	2.35E-06	1.50E-06	1.25E-07	1.66E-07	1.21E-08	0	0	0
6	RMND1	1.68E-05	4.18E-06	1.99E-06	1.13E-06	1.06E-05	1.92E-06	7.30E-06	6.31E-06	1.13E-06	7.30E-06	6.31E-06	4.27E-07	6.87E-07	2.03E-08	0	0	1.92E-06
6	RNASET2	1.24E-05	3.74E-06	1.16E-06	7.10E-07	7.54E-06	1.05E-06	4.32E-06	2.96E-06	1.63E-07	4.33E-06	2.97E-06	3.33E-07	3.58E-07	1.90E-08	0	0	1.05E-06
6	RNF144B	1.25E-05	3.17E-06	1.81E-06	9.73E-07	7.55E-06	1.28E-06	6.76E-06	5.90E-06	1.06E-06	6.77E-06	5.92E-06	2.88E-07	6.72E-07	1.26E-08	0	0	1.28E-06
6	RNF146	1.48E-05	3.79E-06	1.96E-06	1.06E-06	9.08E-06	7.12E-07	7.98E-06	6.36E-06	2.50E-07	7.98E-06	6.36E-06	3.32E-07	7.17E-07	1.21E-08	0	0	7.12E-07
6	RNF182	9.67E-06	3.02E-06	6.38E-07	2.90E-07	6.02E-06	1.74E-06	5.65E-06	4.19E-06	1.77E-09	5.65E-06	4.21E-06	0	2.78E-07	1.26E-08	0	0	1.74E-06
6	RNF217	3.38E-05	1.04E-05	3.36E-06	1.68E-06	2.00E-05	8.35E-07	1.57E-05	1.13E-05	1.06E-06	1.57E-05	1.13E-05	3.14E-07	1.34E-06	2.52E-08	0	0	8.35E-07
6	RNF39	3.33E-05	1.07E-05	1.83E-06	8.94E-07	2.08E-05	1.00E-06	1.71E-05	1.25E-05	4.33E-07	1.71E-05	1.25E-05	1.25E-07	7.53E-07	1.68E-08	8.06E-06	1.00E-06	8.07E-06
6	RNF5	9.54E-06	2.62E-06	8.05E-07	4.85E-07	6.11E-06	3.17E-06	6.08E-06	5.77E-06	8.07E-07	6.08E-06	5.79E-06	2.15E-07	2.55E-07	1.56E-08	2.44E-07	1.90E-07	3.23E-06
6	RNF8	2.07E-05	4.92E-06	2.96E-06	1.49E-06	1.28E-05	3.38E-06	9.05E-06	7.35E-06	7.86E-07	9.05E-06	7.35E-06	2.91E-07	1.17E-06	3.17E-08	0	0	3.38E-06
6	RNGTT	2.45E-05	5.60E-06	2.97E-06	1.73E-06	1.59E-05	4.98E-06	1.57E-05	1.44E-05	1.64E-06	1.57E-05	1.44E-05	7.25E-07	9.94E-07	1.23E-08	2.14E-06	4.89E-07	6.63E-06
6	ROS1	8.13E-05	2.05E-05	8.83E-06	4.90E-06	5.20E-05	1.14E-05	4.07E-05	3.12E-05	2.14E-06	4.07E-05	3.13E-05	1.75E-06	3.14E-06	1.21E-08	0	0	1.14E-05
6	RPF2	1.15E-05	2.88E-06	1.40E-06	8.37E-07	7.22E-06	3.66E-07	6.86E-06	6.06E-06	4.60E-07	6.86E-06	6.06E-06	3.64E-07	4.54E-07	1.88E-08	0	0	3.66E-07
6	RPL10A	1.13E-05	3.30E-06	8.74E-07	5.10E-07	7.08E-06	2.98E-07	7.05E-06	6.91E-06	3.87E-07	7.05E-06	6.91E-06	2.07E-07	2.91E-07	1.18E-08	1.56E-06	2.77E-07	1.58E-06
6	RPL7L1	1.13E-05	2.37E-06	1.37E-06	7.48E-07	7.58E-06	6.66E-07	6.92E-06	6.10E-06	1.68E-07	6.92E-06	6.10E-06	2.29E-07	5.00E-07	1.95E-08	0	0	6.66E-07
6	RPP21	9.88E-06	2.51E-06	1.11E-06	6.68E-07	6.26E-06	9.18E-08	5.20E-06	4.75E-06	1.05E-06	5.20E-06	4.75E-06	2.80E-07	3.52E-07	3.59E-08	0	0	9.18E-08
6	RPP40	1.53E-05	4.30E-06	1.30E-06	7.48E-07	9.71E-06	1.58E-07	7.44E-06	5.48E-06	1.40E-07	7.44E-06	5.48E-06	2.89E-07	4.41E-07	1.83E-08	0	0	1.58E-07
6	RPS10	8.94E-06	1.98E-06	1.04E-06	6.36E-07	5.92E-06	2.21E-06	5.92E-06	5.86E-06	3.14E-07	5.92E-06	5.86E-06	2.95E-07	3.27E-07	1.38E-08	9.06E-07	7.27E-07	2.39E-06
6	RPS10-NUDT3	1.40E-05	3.54E-06	1.52E-06	9.23E-07	8.96E-06	2.26E-06	8.94E-06	8.64E-06	1.76E-06	8.94E-06	8.64E-06	4.20E-07	4.77E-07	2.56E-08	1.60E-06	9.40E-07	2.92E-06
6	RPS12	5.51E-06	1.37E-06	4.62E-07	3.18E-07	3.68E-06	3.52E-07	3.68E-06	3.62E-06	3.66E-07	3.68E-06	3.62E-06	1.80E-07	1.15E-07	2.31E-08	0	0	3.52E-07
6	RPS18	8.26E-06	1.51E-06	1.21E-06	6.65E-07	5.54E-06	1.86E-06	5.54E-06	5.48E-06	4.92E-07	5.54E-06	5.48E-06	2.13E-07	4.34E-07	1.79E-08	3.24E-06	1.62E-06	3.49E-06
6	RPS6KA2	4.53E-05	1.37E-05	4.07E-06	2.40E-06	2.76E-05	5.30E-06	2.54E-05	2.19E-05	8.89E-07	2.54E-05	2.19E-05	1.04E-06	1.34E-06	1.90E-08	0	0	5.30E-06
6	RRAGD	1.69E-05	5.25E-06	1.12E-06	6.48E-07	1.05E-05	3.52E-06	1.03E-05	9.17E-06	1.06E-06	1.03E-05	9.18E-06	2.52E-07	3.77E-07	1.90E-08	1.21E-06	1.02E-06	3.70E-06
6	RREB1	0.000102995	3.49E-05	4.44E-06	2.20E-06	6.37E-05	1.36E-06	4.48E-05	3.76E-05	3.94E-06	4.48E-05	3.76E-05	3.93E-07	1.79E-06	2.03E-08	0	0	1.36E-06
6	RRP36	1.53E-05	3.56E-06	2.48E-06	1.24E-06	9.24E-06	3.87E-07	5.56E-06	4.31E-06	6.33E-07	5.56E-06	4.31E-06	2.47E-07	9.85E-07	1.36E-08	0	0	3.87E-07
6	RSPH3	2.91E-05	7.33E-06	3.22E-06	1.66E-06	1.85E-05	5.92E-08	1.13E-05	8.41E-06	1.20E-06	1.13E-05	8.41E-06	3.95E-07	1.25E-06	2.36E-08	0	0	5.92E-08
6	RSPH4A	2.84E-05	6.90E-06	3.44E-06	1.66E-06	1.81E-05	2.65E-07	1.09E-05	8.84E-06	5.23E-07	1.09E-05	8.84E-06	1.98E-07	1.43E-06	3.63E-08	0	0	2.65E-07
6	RSPH9	1.67E-05	4.10E-06	1.52E-06	8.13E-07	1.11E-05	4.27E-07	8.61E-06	7.03E-06	1.40E-07	8.62E-06	7.05E-06	2.11E-07	5.66E-07	3.57E-08	1.73E-06	3.82E-08	2.12E-06
6	RSPO3	1.13E-05	2.36E-06	2.27E-06	1.11E-06	6.68E-06	2.17E-06	6.33E-06	5.61E-06	2.97E-07	6.33E-06	5.61E-06	1.66E-07	9.28E-07	1.95E-08	0	0	2.17E-06
6	RTN4IP1	1.57E-05	3.86E-06	1.89E-06	1.09E-06	9.94E-06	5.53E-07	8.82E-06	7.54E-06	1.34E-06	8.82E-06	7.54E-06	4.43E-07	6.37E-07	1.21E-08	0	0	5.53E-07
6	RUNX2	2.91E-05	8.74E-06	2.20E-06	1.16E-06	1.81E-05	9.73E-06	1.81E-05	1.70E-05	2.51E-06	1.81E-05	1.73E-05	3.11E-07	8.34E-07	1.54E-08	2.50E-07	1.78E-07	9.80E-06
6	RWDD1	8.24E-06	2.28E-06	9.36E-07	5.94E-07	5.02E-06	2.59E-07	4.91E-06	4.39E-06	3.60E-07	4.91E-06	4.39E-06	3.08E-07	2.73E-07	1.26E-08	0	0	2.59E-07
6	RWDD2A	1.00E-05	2.56E-06	9.94E-07	5.09E-07	6.48E-06	1.98E-07	5.44E-06	4.19E-06	2.69E-08	5.44E-06	4.19E-06	1.03E-07	3.88E-07	1.85E-08	0	0	1.98E-07
6	RXRB	2.87E-05	7.54E-06	2.35E-06	1.34E-06	1.88E-05	1.16E-05	1.85E-05	1.75E-05	2.64E-06	1.85E-05	1.75E-05	5.12E-07	8.10E-07	1.68E-08	8.96E-06	8.17E-06	1.24E-05
6	SAMD3	2.00E-05	5.02E-06	3.00E-06	1.70E-06	1.20E-05	2.01E-07	9.23E-06	7.07E-06	2.58E-07	9.23E-06	7.07E-06	6.54E-07	1.04E-06	1.23E-08	0	0	2.01E-07
6	SAMD5	1.51E-05	5.21E-06	4.60E-07	2.38E-07	9.46E-06	5.26E-07	8.12E-06	6.87E-06	6.61E-07	8.12E-06	6.87E-06	4.18E-08	1.77E-07	1.95E-08	5.22E-08	1.77E-08	5.61E-07
6	SAPCD1	7.56E-06	1.78E-06	1.22E-06	6.42E-07	4.57E-06	2.58E-07	2.85E-06	2.00E-06	4.09E-08	2.85E-06	2.00E-06	1.69E-07	4.60E-07	1.26E-08	0	0	2.58E-07
6	SASH1	7.56E-05	2.33E-05	5.37E-06	2.87E-06	4.69E-05	1.95E-06	3.97E-05	3.30E-05	4.07E-06	3.97E-05	3.30E-05	8.48E-07	2.00E-06	1.89E-08	0	0	1.95E-06
6	SAYSD1	1.01E-05	3.08E-06	8.93E-07	4.46E-07	6.09E-06	3.20E-07	3.82E-06	3.17E-06	1.67E-07	3.82E-06	3.17E-06	6.48E-08	3.57E-07	2.36E-08	0	0	3.20E-07
6	SCAF8	5.77E-05	1.40E-05	6.65E-06	3.44E-06	3.70E-05	3.00E-07	3.46E-05	2.86E-05	3.24E-06	3.46E-05	2.86E-05	8.61E-07	2.57E-06	1.84E-08	5.46E-07	3.45E-08	8.12E-07
6	SCGN	1.27E-05	3.15E-06	1.21E-06	8.40E-07	8.39E-06	8.88E-07	6.60E-06	5.34E-06	5.82E-07	6.60E-06	5.34E-06	5.25E-07	2.98E-07	1.83E-08	0	0	8.88E-07
6	SCML4	2.11E-05	6.49E-06	1.75E-06	1.00E-06	1.29E-05	4.48E-07	1.01E-05	8.14E-06	2.61E-07	1.01E-05	8.14E-06	3.84E-07	5.96E-07	1.93E-08	0	0	4.48E-07
6	SCUBE3	5.06E-05	1.35E-05	4.60E-06	2.54E-06	3.25E-05	1.42E-05	3.17E-05	2.93E-05	4.25E-06	3.18E-05	2.94E-05	8.75E-07	1.64E-06	2.46E-08	3.16E-06	3.08E-06	1.43E-05
6	SDHAF4	5.18E-06	1.32E-06	8.23E-07	4.14E-07	3.04E-06	2.41E-07	2.13E-06	1.80E-06	3.21E-07	2.13E-06	1.80E-06	7.56E-08	3.27E-07	1.17E-08	0	0	2.41E-07
6	SEC63	2.89E-05	6.49E-06	4.17E-06	2.44E-06	1.83E-05	2.33E-06	1.80E-05	1.64E-05	2.55E-06	1.80E-05	1.64E-05	1.05E-06	1.38E-06	1.25E-08	1.01E-06	3.19E-07	3.02E-06
6	SENP6	4.21E-05	9.89E-06	5.91E-06	3.28E-06	2.63E-05	2.16E-07	2.28E-05	1.83E-05	2.00E-06	2.28E-05	1.83E-05	1.14E-06	2.11E-06	3.12E-08	0	0	2.16E-07
6	SERAC1	2.60E-05	6.02E-06	3.52E-06	1.92E-06	1.64E-05	4.44E-06	1.37E-05	1.18E-05	1.56E-06	1.37E-05	1.18E-05	6.30E-07	1.28E-06	1.32E-08	0	0	4.44E-06
6	SERINC1	1.69E-05	4.27E-06	1.89E-06	1.06E-06	1.08E-05	1.00E-07	1.04E-05	9.35E-06	1.20E-06	1.04E-05	9.35E-06	3.72E-07	6.68E-07	1.68E-08	0	0	1.00E-07
6	SERPINB1	1.59E-05	4.80E-06	9.44E-07	5.55E-07	1.01E-05	3.27E-06	6.85E-06	5.28E-06	9.15E-08	6.87E-06	5.33E-06	2.24E-07	3.11E-07	1.89E-08	0	0	3.27E-06
6	SERPINB6	1.89E-05	5.74E-06	1.37E-06	9.23E-07	1.17E-05	3.96E-06	7.33E-06	5.61E-06	1.40E-07	7.33E-06	5.75E-06	5.46E-07	3.59E-07	1.76E-08	0	0	3.96E-06
6	SERPINB9	1.69E-05	5.53E-06	1.03E-06	5.90E-07	1.04E-05	3.57E-06	6.24E-06	4.76E-06	1.04E-07	6.27E-06	4.87E-06	2.22E-07	3.51E-07	1.82E-08	0	0	3.57E-06
6	SESN1	2.45E-05	6.47E-06	2.08E-06	1.17E-06	1.60E-05	9.14E-08	1.37E-05	1.16E-05	1.50E-06	1.37E-05	1.16E-05	4.16E-07	7.29E-07	2.02E-08	0	0	9.14E-08
6	SF3B5	5.51E-06	1.76E-06	4.19E-07	1.95E-07	3.33E-06	0	3.33E-06	3.32E-06	1.71E-06	3.33E-06	3.32E-06	0	1.79E-07	1.68E-08	1.82E-06	0	1.82E-06
6	SFT2D1	7.38E-06	2.25E-06	8.89E-07	5.66E-07	4.24E-06	3.52E-07	3.67E-06	3.06E-06	1.67E-07	3.67E-06	3.06E-06	2.92E-07	2.58E-07	1.55E-08	0	0	3.52E-07
6	SFTA2	2.74E-06	8.55E-07	2.03E-07	1.51E-07	1.68E-06	0	7.46E-07	5.17E-07	1.36E-08	7.46E-07	5.17E-07	8.42E-08	4.13E-08	2.59E-08	0	0	0
6	SGK1	2.82E-05	8.08E-06	2.67E-06	1.60E-06	1.75E-05	2.45E-06	1.59E-05	1.34E-05	3.20E-06	1.59E-05	1.34E-05	7.18E-07	8.61E-07	1.66E-08	7.99E-07	3.44E-07	2.90E-06
6	SH3BGRL2	5.27E-06	1.45E-06	5.77E-07	3.34E-07	3.24E-06	8.49E-07	2.83E-06	2.37E-06	2.84E-08	2.83E-06	2.37E-06	1.21E-07	1.95E-07	1.90E-08	0	0	8.49E-07
6	SHPRH	6.49E-05	1.47E-05	8.74E-06	4.69E-06	4.14E-05	1.23E-05	3.57E-05	3.18E-05	5.02E-06	3.57E-05	3.18E-05	1.41E-06	3.24E-06	4.34E-08	2.62E-07	2.25E-07	1.23E-05
6	SIM1	3.99E-05	1.25E-05	3.15E-06	1.77E-06	2.42E-05	2.49E-06	2.35E-05	2.18E-05	4.01E-06	2.35E-05	2.18E-05	6.42E-07	1.11E-06	2.01E-08	3.12E-06	8.94E-07	4.71E-06
6	SIRT5	1.63E-05	4.10E-06	2.19E-06	1.17E-06	1.00E-05	1.37E-06	8.04E-06	6.88E-06	9.45E-07	8.04E-06	6.89E-06	3.30E-07	8.18E-07	2.38E-08	0	0	1.37E-06
6	SKIV2L	6.05E-05	1.54E-05	5.58E-06	3.18E-06	3.95E-05	3.87E-06	3.75E-05	3.33E-05	7.08E-06	3.75E-05	3.33E-05	1.25E-06	1.92E-06	1.75E-08	0	0	3.87E-06
6	SLC16A10	2.47E-05	7.80E-06	1.55E-06	8.14E-07	1.54E-05	9.30E-07	1.16E-05	9.62E-06	8.55E-07	1.16E-05	9.64E-06	2.11E-07	5.91E-07	1.21E-08	0	0	9.30E-07
6	SLC17A1	1.76E-05	4.29E-06	2.01E-06	1.16E-06	1.13E-05	2.08E-07	5.97E-06	4.09E-06	8.83E-08	5.97E-06	4.09E-06	4.60E-07	6.80E-07	1.67E-08	0	0	2.08E-07
6	SLC17A2	1.90E-05	4.17E-06	2.39E-06	1.32E-06	1.24E-05	1.27E-06	9.47E-06	7.38E-06	1.67E-07	9.47E-06	7.38E-06	4.32E-07	8.53E-07	4.01E-08	0	0	1.27E-06
6	SLC17A3	1.83E-05	4.61E-06	2.36E-06	1.39E-06	1.13E-05	5.61E-07	5.73E-06	4.00E-06	1.16E-07	5.73E-06	4.00E-06	5.89E-07	7.77E-07	2.31E-08	0	0	5.61E-07
6	SLC17A4	1.83E-05	4.87E-06	2.01E-06	1.17E-06	1.14E-05	1.48E-06	6.86E-06	5.03E-06	2.88E-07	6.86E-06	5.03E-06	4.78E-07	6.75E-07	1.67E-08	0	0	1.48E-06
6	SLC17A5	1.98E-05	5.34E-06	1.91E-06	1.15E-06	1.25E-05	2.56E-06	1.01E-05	8.09E-06	5.94E-07	1.01E-05	8.09E-06	5.24E-07	6.09E-07	1.68E-08	0	0	2.56E-06
6	SLC18B1	1.81E-05	5.23E-06	1.85E-06	1.13E-06	1.10E-05	3.92E-07	8.43E-06	6.64E-06	4.98E-07	8.43E-06	6.64E-06	5.36E-07	5.74E-07	1.89E-08	0	0	3.92E-07
6	SLC22A1	2.84E-05	7.92E-06	2.14E-06	1.20E-06	1.83E-05	5.04E-06	1.20E-05	9.40E-06	1.72E-07	1.20E-05	9.47E-06	4.17E-07	7.52E-07	2.72E-08	0	0	5.04E-06
6	SLC22A16	2.37E-05	6.67E-06	2.12E-06	1.12E-06	1.49E-05	3.33E-06	9.22E-06	7.23E-06	8.73E-08	9.22E-06	7.26E-06	2.94E-07	8.03E-07	1.84E-08	0	0	3.33E-06
6	SLC22A2	2.62E-05	7.56E-06	1.82E-06	1.05E-06	1.68E-05	5.58E-06	1.36E-05	1.12E-05	8.88E-07	1.36E-05	1.13E-05	4.18E-07	6.18E-07	1.23E-08	0	0	5.58E-06
6	SLC22A23	4.52E-05	1.57E-05	2.47E-06	1.54E-06	2.70E-05	2.22E-06	2.34E-05	1.84E-05	1.15E-06	2.34E-05	1.84E-05	7.53E-07	7.47E-07	3.66E-08	0	0	2.22E-06
6	SLC22A3	3.18E-05	9.47E-06	2.16E-06	1.20E-06	2.01E-05	3.04E-06	1.71E-05	1.35E-05	1.41E-06	1.71E-05	1.35E-05	4.20E-07	7.65E-07	1.55E-08	0	0	3.04E-06
6	SLC22A7	2.85E-05	8.30E-06	2.53E-06	1.35E-06	1.76E-05	3.13E-06	1.41E-05	1.14E-05	3.07E-07	1.41E-05	1.15E-05	3.83E-07	9.51E-07	1.22E-08	0	0	3.13E-06
6	SLC25A27	1.53E-05	3.82E-06	2.61E-06	1.39E-06	8.88E-06	2.88E-06	8.16E-06	7.18E-06	8.86E-07	8.16E-06	7.18E-06	3.53E-07	9.78E-07	5.63E-08	0	0	2.88E-06
6	SLC26A8	3.94E-05	1.10E-05	3.77E-06	2.14E-06	2.46E-05	9.40E-06	1.42E-05	1.08E-05	4.30E-07	1.45E-05	1.19E-05	8.12E-07	1.31E-06	1.80E-08	0	0	9.40E-06
6	SLC29A1	2.55E-05	7.30E-06	1.92E-06	1.21E-06	1.63E-05	4.37E-06	1.07E-05	9.22E-06	1.05E-06	1.07E-05	9.24E-06	6.25E-07	5.64E-07	2.02E-08	0	0	4.37E-06
6	SLC2A12	2.34E-05	6.55E-06	1.81E-06	9.01E-07	1.51E-05	3.99E-06	1.19E-05	9.52E-06	3.36E-07	1.19E-05	9.53E-06	1.63E-07	7.26E-07	1.26E-08	0	0	3.99E-06
6	SLC35A1	1.18E-05	3.33E-06	1.16E-06	6.85E-07	7.30E-06	6.60E-07	7.15E-06	6.32E-06	4.49E-07	7.15E-06	6.33E-06	2.84E-07	3.80E-07	2.09E-08	0	0	6.60E-07
6	SLC35B2	2.03E-05	4.56E-06	2.41E-06	1.16E-06	1.33E-05	7.97E-07	1.22E-05	1.03E-05	1.16E-06	1.22E-05	1.03E-05	1.51E-07	9.98E-07	1.54E-08	0	0	7.97E-07
6	SLC35B3	1.43E-05	3.95E-06	1.26E-06	8.18E-07	9.14E-06	1.64E-07	8.09E-06	7.29E-06	6.33E-07	8.09E-06	7.29E-06	4.38E-07	3.55E-07	2.51E-08	0	0	1.64E-07
6	SLC35D3	2.86E-05	1.03E-05	1.03E-06	4.91E-07	1.73E-05	2.55E-07	1.53E-05	1.39E-05	1.79E-06	1.53E-05	1.39E-05	4.26E-08	4.33E-07	1.56E-08	1.72E-07	2.90E-09	4.25E-07
6	SLC35F1	1.92E-05	5.40E-06	2.32E-06	1.21E-06	1.15E-05	1.01E-06	1.12E-05	9.57E-06	5.09E-07	1.12E-05	9.57E-06	2.92E-07	8.95E-07	1.79E-08	2.48E-07	7.99E-08	1.18E-06
6	SLC39A7	2.02E-05	5.56E-06	1.48E-06	8.29E-07	1.31E-05	9.15E-07	1.14E-05	9.29E-06	3.42E-07	1.14E-05	9.29E-06	2.91E-07	5.20E-07	1.77E-08	0	0	9.15E-07
6	SLC44A4	3.51E-05	1.03E-05	3.45E-06	2.15E-06	2.13E-05	4.88E-07	1.73E-05	1.50E-05	2.58E-06	1.73E-05	1.50E-05	1.09E-06	1.04E-06	2.00E-08	0	0	4.88E-07
6	SMAP1	1.99E-05	5.27E-06	2.28E-06	1.30E-06	1.23E-05	6.04E-07	1.02E-05	8.51E-06	3.95E-07	1.02E-05	8.51E-06	4.75E-07	7.85E-07	4.28E-08	2.17E-06	4.32E-07	2.35E-06
6	SMIM13	4.32E-06	1.28E-06	2.79E-07	1.61E-07	2.76E-06	0	2.51E-06	2.12E-06	1.19E-07	2.51E-06	2.12E-06	4.17E-08	9.45E-08	2.46E-08	0	0	0
6	SMIM29	6.37E-06	1.81E-06	5.82E-07	3.89E-07	3.97E-06	0	2.11E-06	1.53E-06	2.39E-07	2.11E-06	1.53E-06	2.16E-07	1.55E-07	1.80E-08	0	0	0
6	SMIM8	4.64E-06	1.06E-06	3.46E-07	2.15E-07	3.23E-06	2.43E-09	2.38E-06	2.09E-06	1.37E-07	2.38E-06	2.09E-06	7.46E-08	1.04E-07	3.64E-08	0	0	2.43E-09
6	SMLR1	4.32E-06	1.25E-06	3.15E-07	1.74E-07	2.76E-06	0	1.11E-06	9.17E-07	0	1.11E-06	9.17E-07	4.38E-08	1.13E-07	1.74E-08	0	0	0
6	SMOC2	2.72E-05	8.83E-06	1.83E-06	1.10E-06	1.65E-05	1.71E-06	1.48E-05	1.28E-05	4.01E-07	1.48E-05	1.28E-05	4.99E-07	5.84E-07	1.84E-08	0	0	1.71E-06
6	SMPD2	1.84E-05	5.17E-06	1.81E-06	1.02E-06	1.14E-05	1.38E-06	8.46E-06	6.96E-06	8.21E-07	8.46E-06	6.97E-06	3.73E-07	6.32E-07	1.85E-08	0	0	1.38E-06
6	SMPDL3A	1.69E-05	4.79E-06	1.47E-06	8.29E-07	1.06E-05	4.59E-06	7.34E-06	5.64E-06	3.26E-07	7.35E-06	5.78E-06	2.94E-07	5.16E-07	1.88E-08	0	0	4.59E-06
6	SNAP91	3.60E-05	1.05E-05	3.05E-06	2.06E-06	2.24E-05	5.26E-07	2.10E-05	1.87E-05	1.98E-06	2.10E-05	1.87E-05	1.25E-06	7.97E-07	1.36E-08	0	0	5.26E-07
6	SNRNP48	1.56E-05	3.87E-06	2.10E-06	1.12E-06	9.67E-06	2.37E-07	8.99E-06	7.84E-06	3.66E-07	8.99E-06	7.84E-06	3.21E-07	7.83E-07	1.84E-08	0	0	2.37E-07
6	SNRPC	6.96E-06	1.54E-06	7.24E-07	5.06E-07	4.69E-06	1.25E-07	4.69E-06	4.65E-06	4.32E-07	4.69E-06	4.65E-06	3.14E-07	1.74E-07	1.81E-08	1.09E-06	1.25E-07	1.09E-06
6	SNX14	3.43E-05	7.95E-06	4.68E-06	2.77E-06	2.17E-05	2.28E-07	2.06E-05	1.86E-05	2.26E-06	2.06E-05	1.86E-05	1.23E-06	1.53E-06	1.35E-08	0	0	2.28E-07
6	SNX3	9.11E-06	2.31E-06	1.01E-06	5.38E-07	5.79E-06	4.25E-07	5.58E-06	5.44E-06	1.06E-06	5.58E-06	5.44E-06	1.22E-07	3.77E-07	3.84E-08	3.04E-06	4.02E-07	3.06E-06
6	SNX9	2.53E-05	6.43E-06	3.20E-06	1.88E-06	1.57E-05	4.42E-07	1.47E-05	1.28E-05	1.69E-06	1.47E-05	1.28E-05	8.07E-07	1.06E-06	1.89E-08	4.33E-06	2.99E-07	4.47E-06
6	SOBP	5.89E-05	2.12E-05	2.38E-06	1.19E-06	3.53E-05	1.36E-07	3.07E-05	2.57E-05	1.39E-06	3.07E-05	2.57E-05	2.28E-07	9.49E-07	1.37E-08	0	0	1.36E-07
6	SOD2	1.49E-05	4.59E-06	1.20E-06	6.89E-07	9.14E-06	1.07E-06	5.69E-06	5.18E-06	5.50E-07	5.69E-06	5.20E-06	2.52E-07	4.08E-07	2.89E-08	0	0	1.07E-06
6	SOGA3	6.82E-05	2.36E-05	3.52E-06	1.81E-06	4.11E-05	1.24E-08	3.75E-05	3.23E-05	3.67E-06	3.75E-05	3.23E-05	4.30E-07	1.37E-06	1.37E-08	0	0	1.24E-08
6	SOX4	4.42E-05	1.80E-05	1.26E-06	5.70E-07	2.50E-05	1.67E-05	2.28E-05	1.74E-05	2.23E-06	2.36E-05	2.02E-05	0	5.54E-07	1.66E-08	3.86E-06	3.70E-06	1.69E-05
6	SPACA1	1.48E-05	4.62E-06	9.72E-07	5.84E-07	9.20E-06	0	5.82E-06	4.34E-06	1.08E-07	5.82E-06	4.34E-06	2.46E-07	3.11E-07	2.64E-08	5.33E-07	0	5.33E-07
6	SPATS1	1.19E-05	3.27E-06	9.96E-07	6.22E-07	7.61E-06	1.09E-07	3.94E-06	3.00E-06	3.40E-07	3.94E-06	3.00E-06	3.06E-07	2.99E-07	1.69E-08	0	0	1.09E-07
6	SPDEF	1.93E-05	5.90E-06	1.15E-06	6.25E-07	1.22E-05	3.72E-07	9.95E-06	8.52E-06	1.72E-06	9.95E-06	8.52E-06	1.85E-07	4.23E-07	1.68E-08	0	0	3.72E-07
6	SRF	3.21E-05	1.10E-05	1.27E-06	7.34E-07	1.99E-05	6.68E-06	1.95E-05	1.72E-05	1.30E-06	1.95E-05	1.72E-05	2.78E-07	4.30E-07	2.64E-08	5.30E-06	2.43E-06	9.54E-06
6	SRPK1	2.53E-05	5.93E-06	3.45E-06	1.94E-06	1.60E-05	4.92E-07	1.55E-05	1.39E-05	2.44E-06	1.55E-05	1.39E-05	7.24E-07	1.21E-06	1.23E-08	0	0	4.92E-07
6	SRSF12	1.29E-05	2.62E-06	1.82E-06	9.09E-07	8.48E-06	8.82E-08	8.27E-06	7.66E-06	7.79E-07	8.27E-06	7.66E-06	1.65E-07	7.27E-07	1.74E-08	0	0	8.82E-08
6	SRSF3	9.50E-06	1.75E-06	1.51E-06	7.88E-07	6.23E-06	7.11E-07	6.23E-06	6.19E-06	1.27E-06	6.23E-06	6.19E-06	1.84E-07	5.78E-07	2.51E-08	4.51E-06	6.91E-07	4.53E-06
6	SSR1	1.11E-05	2.67E-06	1.52E-06	9.64E-07	6.88E-06	2.74E-07	6.74E-06	6.28E-06	1.02E-06	6.74E-06	6.28E-06	5.06E-07	4.45E-07	1.36E-08	0	0	2.74E-07
6	STK19	2.40E-05	6.46E-06	2.35E-06	1.28E-06	1.52E-05	4.29E-08	1.06E-05	8.08E-06	9.99E-07	1.06E-05	8.08E-06	4.03E-07	8.53E-07	2.32E-08	0	0	4.29E-08
6	STK38	1.76E-05	3.97E-06	2.01E-06	1.20E-06	1.16E-05	1.17E-06	1.16E-05	1.11E-05	2.88E-06	1.16E-05	1.11E-05	5.31E-07	6.46E-07	2.45E-08	0	0	1.17E-06
