Chr	gene	all	syn	lof	lof_SNV	mis	Mis_MetaSVM	Mis_CADD15	Mis_CADD20	Mis_CADD30	Mis_MetaSVM_or_CADD15	Mis_MetaSVM_or_CADD20	Mis_MetaSVM_or_CADD30	SpliceSite	StopGain	StopLoss
3	MUC13	2.08E-05	5.91E-06	1.39E-06	8.91E-07	1.35E-05	1.03E-06	4.88E-06	4.00E-06	4.85E-09	4.96E-06	4.11E-06	1.04E-06	4.74E-07	3.98E-07	1.91E-08
3	HEG1	7.09E-05	2.17E-05	5.22E-06	2.80E-06	4.40E-05	1.06E-05	2.48E-05	2.10E-05	3.53E-06	2.49E-05	2.14E-05	1.07E-05	8.56E-07	1.93E-06	1.29E-08
3	SLC12A8	3.54E-05	1.07E-05	2.84E-06	1.66E-06	2.19E-05	1.55E-05	1.60E-05	1.47E-05	4.90E-06	1.73E-05	1.65E-05	1.57E-05	6.94E-07	9.45E-07	2.13E-08
3	ZNF148	3.11E-05	8.01E-06	2.71E-06	1.36E-06	2.04E-05	7.72E-07	1.54E-05	1.26E-05	1.34E-06	1.54E-05	1.26E-05	2.05E-06	2.60E-07	1.07E-06	2.99E-08
3	SNX4	2.08E-05	5.07E-06	3.24E-06	1.78E-06	1.25E-05	1.54E-06	1.03E-05	8.39E-06	1.66E-06	1.03E-05	8.39E-06	2.44E-06	5.87E-07	1.17E-06	1.50E-08
3	OSBPL11	3.05E-05	7.52E-06	3.24E-06	1.75E-06	1.97E-05	1.84E-06	1.65E-05	1.48E-05	3.88E-06	1.65E-05	1.48E-05	4.96E-06	5.41E-07	1.19E-06	2.20E-08
3	FAM86JP	1.95E-08	0	1.95E-08	1.95E-08	0	0	0	0	0	0	0	0	1.95E-08	0	0
3	ALG1L	9.91E-06	2.69E-06	9.59E-07	5.63E-07	6.26E-06	1.60E-06	3.25E-06	2.77E-06	5.78E-09	3.26E-06	2.82E-06	1.60E-06	2.29E-07	3.17E-07	1.69E-08
3	ROPN1B	1.16E-05	3.34E-06	1.14E-06	6.25E-07	7.13E-06	8.42E-07	4.89E-06	3.83E-06	7.91E-08	4.89E-06	3.85E-06	8.44E-07	1.95E-07	4.14E-07	1.56E-08
3	SLC41A3	2.80E-05	8.04E-06	2.62E-06	1.45E-06	1.73E-05	3.29E-07	9.39E-06	7.91E-06	1.72E-06	9.39E-06	7.91E-06	1.85E-06	4.76E-07	9.37E-07	3.52E-08
3	ALDH1L1-AS1	4.04E-08	7.70E-09	2.02E-08	2.02E-08	1.26E-08	1.26E-08	1.26E-08	1.26E-08	0	1.26E-08	1.26E-08	1.26E-08	2.02E-08	0	0
3	ALDH1L1	4.96E-05	1.52E-05	3.54E-06	2.23E-06	3.08E-05	1.20E-05	2.64E-05	2.45E-05	4.01E-06	2.65E-05	2.47E-05	1.32E-05	1.16E-06	1.05E-06	1.83E-08
3	ALDH1L1-AS2	2.52E-08	0	2.52E-08	2.52E-08	0	0	0	0	0	0	0	0	2.52E-08	0	0
3	KLF15	2.42E-05	7.51E-06	1.09E-06	5.31E-07	1.56E-05	4.20E-07	1.07E-05	9.62E-06	2.88E-06	1.07E-05	9.62E-06	3.16E-06	6.57E-08	4.47E-07	1.83E-08
3	CFAP100	3.51E-05	9.99E-06	3.49E-06	2.08E-06	2.16E-05	3.21E-07	1.18E-05	1.04E-05	7.49E-07	1.18E-05	1.04E-05	9.61E-07	9.32E-07	1.13E-06	1.33E-08
3	ZXDC	5.99E-05	2.02E-05	2.84E-06	1.50E-06	3.69E-05	7.14E-07	2.55E-05	2.07E-05	2.87E-06	2.55E-05	2.07E-05	3.56E-06	3.85E-07	1.07E-06	4.75E-08
3	UROC1	4.20E-05	1.26E-05	3.07E-06	1.89E-06	2.64E-05	7.53E-06	2.20E-05	2.05E-05	5.32E-06	2.20E-05	2.05E-05	9.22E-06	9.26E-07	9.45E-07	1.84E-08
3	CHST13	3.59E-05	1.15E-05	7.87E-07	4.12E-07	2.37E-05	6.66E-06	1.75E-05	1.54E-05	1.13E-06	1.75E-05	1.55E-05	7.10E-06	9.28E-08	3.00E-07	1.97E-08
3	C3orf22	7.90E-06	2.55E-06	7.17E-07	3.93E-07	4.63E-06	0	2.30E-06	1.72E-06	0	2.30E-06	1.72E-06	0	1.12E-07	2.59E-07	2.13E-08
3	TXNRD3	6.76E-07	0	6.76E-07	6.76E-07	0	0	0	0	0	0	0	0	6.76E-07	0	0
3	CHCHD6	1.33E-05	3.48E-06	1.11E-06	6.77E-07	8.73E-06	2.44E-07	5.97E-06	5.43E-06	1.29E-06	5.97E-06	5.43E-06	1.44E-06	3.15E-07	3.44E-07	1.84E-08
3	PLXNA1	0.000133874	4.21E-05	7.77E-06	4.37E-06	8.40E-05	7.05E-06	7.45E-05	6.87E-05	1.56E-05	7.45E-05	6.87E-05	2.09E-05	1.63E-06	2.72E-06	1.84E-08
3	C3orf56	1.16E-05	3.15E-06	7.63E-07	3.47E-07	7.67E-06	0	2.97E-06	1.89E-06	0	2.97E-06	1.89E-06	0	0	3.33E-07	1.38E-08
3	TPRA1	2.22E-05	3.57E-06	2.53E-06	1.42E-06	1.61E-05	3.43E-07	1.12E-05	1.03E-05	2.16E-06	1.12E-05	1.03E-05	2.41E-06	4.82E-07	8.88E-07	4.68E-08
3	MIR6825	2.02E-08	0	2.02E-08	2.02E-08	0	0	0	0	0	0	0	0	2.02E-08	0	0
3	MCM2	5.67E-05	1.59E-05	3.45E-06	1.92E-06	3.74E-05	5.10E-06	3.36E-05	3.08E-05	1.03E-05	3.36E-05	3.08E-05	1.29E-05	6.87E-07	1.22E-06	1.84E-08
3	PODXL2	3.15E-05	9.82E-06	1.77E-06	9.76E-07	1.99E-05	0	1.43E-05	1.28E-05	3.19E-06	1.43E-05	1.28E-05	3.19E-06	3.21E-07	6.36E-07	1.93E-08
3	ABTB1	3.31E-05	9.56E-06	2.75E-06	1.53E-06	2.08E-05	4.87E-06	1.56E-05	1.40E-05	2.05E-06	1.56E-05	1.41E-05	5.85E-06	5.26E-07	9.82E-07	1.70E-08
3	MGLL	1.75E-05	5.52E-06	9.00E-07	5.88E-07	1.11E-05	3.05E-06	8.89E-06	7.59E-06	1.21E-06	8.90E-06	7.62E-06	3.35E-06	3.20E-07	2.50E-07	1.83E-08
3	KBTBD12	2.50E-05	5.86E-06	3.15E-06	1.52E-06	1.60E-05	4.28E-06	1.21E-05	1.08E-05	2.01E-06	1.22E-05	1.09E-05	5.08E-06	2.09E-07	1.30E-06	1.35E-08
3	SEC61A1	2.42E-05	6.83E-06	2.45E-06	1.38E-06	1.49E-05	5.83E-06	1.29E-05	1.13E-05	1.93E-06	1.29E-05	1.13E-05	6.29E-06	4.98E-07	8.61E-07	1.84E-08
3	RUVBL1	2.28E-05	6.08E-06	2.58E-06	1.46E-06	1.42E-05	6.71E-06	1.33E-05	1.22E-05	4.26E-06	1.33E-05	1.22E-05	7.24E-06	4.96E-07	9.01E-07	5.97E-08
3	EEFSEC	3.81E-05	1.24E-05	1.57E-06	8.62E-07	2.42E-05	5.89E-06	1.94E-05	1.67E-05	6.39E-06	1.94E-05	1.67E-05	8.80E-06	2.73E-07	5.70E-07	1.84E-08
3	DNAJB8	1.43E-05	4.38E-06	5.26E-07	2.45E-07	9.40E-06	1.39E-06	6.12E-06	5.36E-06	5.26E-07	6.13E-06	5.39E-06	1.83E-06	0	2.24E-07	2.08E-08
3	GATA2	3.25E-05	1.08E-05	1.90E-06	9.70E-07	1.99E-05	1.89E-05	1.81E-05	1.70E-05	4.82E-06	1.91E-05	1.89E-05	1.89E-05	2.04E-07	7.47E-07	1.97E-08
3	RPN1	3.12E-05	8.99E-06	2.20E-06	1.22E-06	2.00E-05	4.02E-06	1.68E-05	1.49E-05	4.67E-06	1.68E-05	1.49E-05	6.22E-06	4.09E-07	7.86E-07	2.08E-08
3	RAB7A	9.94E-06	2.72E-06	9.68E-07	5.53E-07	6.26E-06	2.62E-06	5.92E-06	5.41E-06	1.46E-06	5.92E-06	5.42E-06	3.04E-06	2.01E-07	3.33E-07	1.84E-08
3	ACAD9	3.44E-05	9.60E-06	2.80E-06	1.69E-06	2.20E-05	1.66E-05	1.68E-05	1.50E-05	4.58E-06	1.87E-05	1.81E-05	1.66E-05	7.76E-07	8.92E-07	1.84E-08
3	CFAP92	5.41E-05	1.62E-05	4.49E-06	2.39E-06	3.35E-05	1.68E-06	1.54E-05	1.30E-05	4.63E-07	1.54E-05	1.30E-05	2.04E-06	6.78E-07	1.68E-06	3.82E-08
3	EFCC1	5.00E-05	1.58E-05	2.29E-06	1.21E-06	3.18E-05	3.08E-08	2.30E-05	2.03E-05	6.35E-06	2.30E-05	2.03E-05	6.37E-06	3.20E-07	8.69E-07	1.84E-08
3	GP9	1.15E-05	3.71E-06	5.33E-07	2.58E-07	7.25E-06	1.69E-06	3.68E-06	2.79E-06	9.36E-08	3.76E-06	2.90E-06	1.69E-06	2.04E-08	2.20E-07	1.70E-08
3	ISY1-RAB43	1.77E-05	3.27E-06	3.62E-06	2.05E-06	1.08E-05	1.94E-06	1.03E-05	9.42E-06	3.04E-06	1.03E-05	9.42E-06	3.79E-06	7.58E-07	1.26E-06	3.36E-08
3	RAB43	1.53E-05	4.28E-06	1.20E-06	6.26E-07	9.81E-06	3.89E-06	8.14E-06	7.43E-06	1.21E-06	8.14E-06	7.46E-06	4.05E-06	1.12E-07	4.60E-07	5.47E-08
3	ISY1	1.58E-05	3.63E-06	3.07E-06	1.79E-06	9.11E-06	7.32E-07	8.01E-06	7.28E-06	2.25E-06	8.01E-06	7.28E-06	2.46E-06	7.35E-07	1.03E-06	1.91E-08
3	CNBP	9.28E-06	2.02E-06	1.09E-06	5.80E-07	6.16E-06	1.73E-06	5.61E-06	5.17E-06	6.51E-07	5.61E-06	5.18E-06	1.96E-06	1.57E-07	4.10E-07	1.39E-08
3	COPG1	4.45E-05	1.20E-05	3.32E-06	2.07E-06	2.91E-05	5.20E-07	2.58E-05	2.30E-05	6.71E-06	2.58E-05	2.30E-05	6.96E-06	1.06E-06	9.97E-07	1.98E-08
3	MIR6826	2.23E-08	0	2.23E-08	2.23E-08	0	0	0	0	0	0	0	0	2.23E-08	0	0
3	HMCES	1.63E-05	3.67E-06	2.16E-06	1.11E-06	1.04E-05	2.29E-06	8.19E-06	6.85E-06	1.89E-06	8.19E-06	6.85E-06	2.78E-06	2.48E-07	8.39E-07	2.22E-08
3	H1-10	1.85E-05	6.92E-06	4.44E-07	2.08E-07	1.12E-05	2.36E-07	7.82E-06	6.68E-06	4.19E-07	7.82E-06	6.68E-06	5.53E-07	0	1.89E-07	1.93E-08
3	EFCAB12	3.00E-05	8.50E-06	2.41E-06	1.35E-06	1.91E-05	1.07E-08	9.66E-06	8.25E-06	7.07E-07	9.66E-06	8.25E-06	7.17E-07	4.79E-07	8.51E-07	2.13E-08
3	MBD4	2.45E-05	5.87E-06	3.02E-06	1.53E-06	1.56E-05	5.67E-06	8.95E-06	7.49E-06	2.07E-06	9.50E-06	8.40E-06	6.33E-06	2.93E-07	1.19E-06	4.96E-08
3	IFT122	6.63E-05	1.85E-05	5.96E-06	3.52E-06	4.19E-05	1.57E-05	3.58E-05	3.21E-05	8.86E-06	3.60E-05	3.26E-05	1.85E-05	1.53E-06	1.96E-06	2.84E-08
3	RHO	2.20E-05	7.25E-06	1.08E-06	5.90E-07	1.37E-05	4.77E-06	1.21E-05	1.11E-05	2.74E-06	1.21E-05	1.12E-05	5.84E-06	1.87E-07	3.90E-07	1.35E-08
3	H1-8	1.84E-05	5.60E-06	7.10E-07	4.41E-07	1.20E-05	8.74E-08	4.72E-06	3.95E-06	2.32E-07	4.72E-06	3.95E-06	3.14E-07	2.07E-07	2.15E-07	1.91E-08
3	PLXND1	0.000142954	4.70E-05	7.50E-06	4.37E-06	8.85E-05	4.73E-06	6.87E-05	5.93E-05	1.46E-05	6.88E-05	5.94E-05	1.75E-05	1.85E-06	2.50E-06	1.84E-08
3	TMCC1	3.33E-05	8.50E-06	3.22E-06	1.69E-06	2.15E-05	1.09E-06	1.55E-05	1.40E-05	2.73E-06	1.55E-05	1.40E-05	3.31E-06	4.35E-07	1.23E-06	2.94E-08
3	TRH	1.45E-05	3.76E-06	1.32E-06	6.32E-07	9.45E-06	7.55E-07	5.60E-06	4.40E-06	7.31E-07	5.60E-06	4.40E-06	1.15E-06	6.64E-08	5.47E-07	1.92E-08
3	ALG1L2	1.26E-05	3.71E-06	1.02E-06	6.47E-07	7.82E-06	0	0	0	0	0	0	0	3.24E-07	3.01E-07	2.18E-08
3	FAM86HP	2.23E-08	0	2.23E-08	2.23E-08	0	0	0	0	0	0	0	0	2.23E-08	0	0
3	COL6A5	0.000104607	2.69E-05	1.07E-05	5.98E-06	6.70E-05	1.59E-05	3.08E-05	2.34E-05	0	3.20E-05	2.62E-05	1.59E-05	2.14E-06	3.80E-06	4.34E-08
3	COL6A6	0.000100612	2.66E-05	8.89E-06	5.03E-06	6.52E-05	2.09E-05	4.52E-05	3.97E-05	3.10E-06	4.55E-05	4.04E-05	2.15E-05	1.94E-06	3.08E-06	1.33E-08
3	PIK3R4	5.71E-05	1.34E-05	6.16E-06	3.21E-06	3.76E-05	1.76E-06	3.25E-05	2.88E-05	7.96E-06	3.25E-05	2.88E-05	8.88E-06	8.30E-07	2.36E-06	2.01E-08
3	ATP2C1	3.97E-05	9.27E-06	4.88E-06	2.97E-06	2.56E-05	1.58E-05	2.19E-05	1.87E-05	5.62E-06	2.24E-05	2.04E-05	1.62E-05	1.40E-06	1.52E-06	5.47E-08
3	ASTE1	2.80E-05	6.83E-06	2.98E-06	1.46E-06	1.82E-05	7.50E-07	1.01E-05	8.68E-06	3.34E-07	1.01E-05	8.71E-06	1.03E-06	2.02E-07	1.22E-06	4.58E-08
3	NEK11	2.76E-05	6.41E-06	4.00E-06	2.21E-06	1.72E-05	1.74E-06	1.02E-05	8.82E-06	8.25E-07	1.02E-05	8.83E-06	2.20E-06	7.05E-07	1.43E-06	8.29E-08
3	NUDT16	2.07E-05	6.30E-06	1.11E-06	5.80E-07	1.33E-05	3.21E-07	9.94E-06	8.43E-06	1.34E-06	9.94E-06	8.43E-06	1.37E-06	8.35E-08	4.24E-07	7.31E-08
3	MRPL3	1.62E-05	4.40E-06	1.64E-06	1.03E-06	1.01E-05	1.27E-06	7.66E-06	6.61E-06	1.47E-06	7.66E-06	6.62E-06	2.34E-06	5.23E-07	4.90E-07	1.45E-08
3	CPNE4	2.56E-05	6.98E-06	2.44E-06	1.56E-06	1.62E-05	2.72E-06	1.48E-05	1.39E-05	3.90E-06	1.48E-05	1.39E-05	5.04E-06	8.32E-07	7.02E-07	2.55E-08
3	ACP3	1.83E-05	4.74E-06	2.16E-06	1.22E-06	1.14E-05	8.39E-07	7.78E-06	6.81E-06	1.19E-06	7.78E-06	6.81E-06	1.62E-06	4.31E-07	7.54E-07	3.83E-08
3	DNAJC13	9.02E-05	2.16E-05	1.14E-05	6.56E-06	5.73E-05	1.88E-06	5.04E-05	4.36E-05	9.15E-06	5.05E-05	4.38E-05	1.05E-05	2.72E-06	3.83E-06	1.69E-08
3	NPHP3-ACAD11	1.42E-07	1.86E-08	1.06E-07	1.04E-07	1.65E-08	9.60E-09	1.65E-08	1.43E-08	9.60E-09	1.65E-08	1.43E-08	9.60E-09	9.35E-08	1.69E-09	9.11E-09
3	ACAD11	3.45E-05	8.35E-06	4.30E-06	2.40E-06	2.18E-05	1.25E-05	1.66E-05	1.50E-05	4.38E-06	1.79E-05	1.70E-05	1.35E-05	8.56E-07	1.52E-06	1.98E-08
3	ACKR4	1.31E-05	3.16E-06	1.24E-06	5.69E-07	8.74E-06	9.91E-07	4.81E-06	4.30E-06	0	4.85E-06	4.35E-06	9.91E-07	1.86E-08	5.37E-07	1.33E-08
3	UBA5	1.80E-05	4.34E-06	2.18E-06	1.27E-06	1.15E-05	2.27E-06	9.54E-06	8.52E-06	1.91E-06	9.54E-06	8.53E-06	3.43E-06	5.21E-07	7.27E-07	2.24E-08
3	NPHP3	6.25E-05	1.68E-05	7.08E-06	3.81E-06	3.87E-05	2.33E-05	3.08E-05	2.64E-05	5.19E-06	3.16E-05	2.88E-05	2.40E-05	1.17E-06	2.62E-06	1.50E-08
3	NPHP3-AS1	4.90E-08	0	4.90E-08	4.90E-08	0	0	0	0	0	0	0	0	4.90E-08	0	0
3	TMEM108	2.84E-05	8.15E-06	1.99E-06	9.87E-07	1.83E-05	4.52E-07	1.10E-05	9.50E-06	8.24E-07	1.10E-05	9.50E-06	1.22E-06	1.68E-07	8.04E-07	1.45E-08
3	BFSP2	2.31E-05	6.32E-06	2.39E-06	1.22E-06	1.44E-05	6.72E-06	1.13E-05	9.82E-06	1.59E-06	1.15E-05	1.02E-05	6.90E-06	2.74E-07	9.29E-07	2.18E-08
3	CDV3	1.56E-05	5.11E-06	1.00E-06	6.40E-07	9.47E-06	3.09E-07	7.51E-06	6.23E-06	5.99E-07	7.51E-06	6.23E-06	7.11E-07	2.94E-07	2.89E-07	5.67E-08
3	TOPBP1	6.17E-05	1.48E-05	7.34E-06	3.94E-06	3.95E-05	4.79E-06	2.82E-05	2.46E-05	6.70E-06	2.82E-05	2.46E-05	8.98E-06	1.20E-06	2.72E-06	1.39E-08
3	TF	3.36E-05	9.99E-06	2.72E-06	1.62E-06	2.09E-05	2.57E-06	1.41E-05	1.26E-05	1.49E-06	1.41E-05	1.26E-05	3.79E-06	7.25E-07	8.81E-07	1.33E-08
3	SRPRB	1.39E-05	4.03E-06	1.35E-06	7.63E-07	8.49E-06	5.62E-07	6.78E-06	6.03E-06	1.96E-06	6.78E-06	6.03E-06	2.04E-06	2.78E-07	4.66E-07	1.84E-08
3	RAB6B	1.37E-05	4.24E-06	1.21E-06	7.24E-07	8.21E-06	3.56E-06	7.98E-06	7.52E-06	2.29E-06	7.98E-06	7.52E-06	3.76E-06	3.21E-07	3.90E-07	1.39E-08
3	SLCO2A1	3.25E-05	9.28E-06	3.07E-06	1.77E-06	2.01E-05	3.33E-06	1.52E-05	1.35E-05	3.93E-06	1.52E-05	1.35E-05	5.31E-06	7.19E-07	1.03E-06	2.12E-08
3	RYK	3.19E-05	9.04E-06	2.88E-06	1.64E-06	2.00E-05	4.55E-06	1.70E-05	1.45E-05	2.72E-06	1.70E-05	1.46E-05	5.63E-06	6.28E-07	9.90E-07	2.12E-08
3	AMOTL2	4.78E-05	1.26E-05	4.40E-06	2.22E-06	3.08E-05	0	2.33E-05	2.14E-05	7.95E-06	2.33E-05	2.14E-05	7.95E-06	4.60E-07	1.74E-06	1.83E-08
3	MIR6827	2.02E-08	0	2.02E-08	2.02E-08	0	0	0	0	0	0	0	0	2.02E-08	0	0
3	ANAPC13	2.93E-06	6.95E-07	5.26E-07	2.82E-07	1.71E-06	1.77E-07	1.56E-06	1.35E-06	3.03E-07	1.56E-06	1.35E-06	3.45E-07	6.49E-08	1.96E-07	2.12E-08
3	CEP63	2.71E-05	6.07E-06	3.50E-06	1.97E-06	1.75E-05	1.70E-08	1.20E-05	1.02E-05	2.17E-06	1.20E-05	1.02E-05	2.19E-06	7.14E-07	1.23E-06	2.08E-08
3	KY	3.65E-05	1.07E-05	3.15E-06	1.66E-06	2.27E-05	1.40E-06	1.54E-05	1.35E-05	1.48E-06	1.54E-05	1.35E-05	2.51E-06	4.29E-07	1.19E-06	3.94E-08
3	EPHB1	5.29E-05	1.45E-05	3.47E-06	1.93E-06	3.49E-05	1.16E-05	3.24E-05	3.00E-05	8.75E-06	3.26E-05	3.04E-05	1.51E-05	6.78E-07	1.23E-06	2.55E-08
3	PPP2R3A	4.57E-05	1.17E-05	4.72E-06	2.43E-06	2.93E-05	1.54E-06	2.15E-05	1.82E-05	3.53E-06	2.15E-05	1.82E-05	4.40E-06	5.66E-07	1.84E-06	2.61E-08
3	MSL2	2.53E-05	6.68E-06	2.06E-06	9.61E-07	1.65E-05	7.41E-07	1.19E-05	1.02E-05	7.24E-07	1.19E-05	1.02E-05	1.37E-06	7.10E-08	8.77E-07	1.33E-08
3	PCCB	3.04E-05	8.11E-06	2.76E-06	1.61E-06	1.95E-05	1.80E-05	1.69E-05	1.54E-05	6.49E-06	1.87E-05	1.85E-05	1.80E-05	6.79E-07	9.21E-07	1.50E-08
3	STAG1	5.18E-05	1.17E-05	7.40E-06	4.10E-06	3.26E-05	1.64E-06	2.99E-05	2.66E-05	5.99E-06	2.99E-05	2.66E-05	6.96E-06	1.45E-06	2.64E-06	1.83E-08
3	SLC35G2	1.49E-05	3.43E-06	1.48E-06	6.81E-07	1.00E-05	1.13E-07	7.08E-06	6.36E-06	9.28E-08	7.08E-06	6.36E-06	2.04E-07	1.86E-08	6.37E-07	2.54E-08
3	NCK1	1.55E-05	3.74E-06	1.72E-06	8.56E-07	1.00E-05	1.96E-06	8.07E-06	7.02E-06	5.56E-07	8.09E-06	7.04E-06	2.31E-06	1.36E-07	6.92E-07	2.90E-08
3	IL20RB	1.40E-05	3.92E-06	1.37E-06	7.74E-07	8.70E-06	8.96E-07	5.08E-06	3.93E-06	2.53E-07	5.08E-06	3.93E-06	1.04E-06	2.70E-07	4.78E-07	2.60E-08
3	SOX14	1.84E-05	6.29E-06	7.83E-07	3.56E-07	1.13E-05	1.04E-05	9.65E-06	8.31E-06	1.54E-06	1.06E-05	1.05E-05	1.04E-05	0	3.41E-07	1.56E-08
3	CLDN18	1.84E-05	5.60E-06	1.42E-06	7.54E-07	1.14E-05	6.33E-06	9.82E-06	8.41E-06	1.61E-06	9.90E-06	8.73E-06	6.35E-06	2.07E-07	5.32E-07	1.49E-08
3	DZIP1L	3.69E-05	9.32E-06	3.15E-06	1.80E-06	2.44E-05	1.52E-07	1.38E-05	1.12E-05	1.07E-06	1.38E-05	1.12E-05	1.21E-06	6.87E-07	1.08E-06	4.13E-08
3	A4GNT	1.46E-05	3.91E-06	1.17E-06	5.66E-07	9.56E-06	3.28E-06	5.94E-06	5.23E-06	6.06E-07	5.99E-06	5.33E-06	3.28E-06	6.04E-08	4.85E-07	2.01E-08
3	DBR1	2.41E-05	6.59E-06	2.23E-06	1.17E-06	1.53E-05	2.74E-06	1.19E-05	1.07E-05	2.87E-06	1.19E-05	1.07E-05	4.17E-06	3.15E-07	8.44E-07	1.29E-08
3	ARMC8	3.04E-05	7.12E-06	4.39E-06	2.52E-06	1.89E-05	2.08E-06	1.73E-05	1.45E-05	3.15E-06	1.73E-05	1.45E-05	4.15E-06	9.82E-07	1.49E-06	4.72E-08
3	NME9	1.56E-05	4.13E-06	1.92E-06	1.17E-06	9.57E-06	2.99E-07	6.87E-06	4.65E-06	3.92E-07	6.87E-06	4.65E-06	5.87E-07	5.40E-07	5.99E-07	3.06E-08
3	MRAS	1.16E-05	3.40E-06	6.43E-07	4.11E-07	7.58E-06	3.47E-06	7.17E-06	6.64E-06	2.31E-06	7.17E-06	6.64E-06	3.65E-06	2.04E-07	1.85E-07	2.22E-08
3	ESYT3	4.60E-05	1.24E-05	4.67E-06	2.75E-06	2.90E-05	6.37E-06	2.31E-05	2.05E-05	5.40E-06	2.31E-05	2.05E-05	9.27E-06	1.17E-06	1.54E-06	4.95E-08
3	CEP70	2.31E-05	5.58E-06	3.81E-06	2.13E-06	1.37E-05	1.05E-07	8.96E-06	7.60E-06	1.04E-06	8.96E-06	7.60E-06	1.14E-06	7.09E-07	1.34E-06	7.21E-08
3	FAIM	9.70E-06	2.66E-06	9.54E-07	5.56E-07	6.09E-06	1.01E-08	4.58E-06	3.97E-06	5.11E-07	4.58E-06	3.97E-06	5.14E-07	2.25E-07	3.18E-07	1.33E-08
3	PIK3CB	4.48E-05	1.02E-05	6.72E-06	3.53E-06	2.78E-05	6.96E-06	2.37E-05	2.12E-05	4.89E-06	2.37E-05	2.12E-05	8.70E-06	9.71E-07	2.55E-06	1.39E-08
3	FOXL2	3.85E-05	1.53E-05	8.80E-07	4.01E-07	2.23E-05	1.26E-05	2.01E-05	1.76E-05	3.19E-06	2.05E-05	1.85E-05	1.26E-05	0	3.83E-07	1.84E-08
3	FOXL2NB	1.32E-05	4.00E-06	8.31E-07	4.31E-07	8.40E-06	0	4.45E-06	2.90E-06	0	4.45E-06	2.90E-06	0	9.06E-08	3.20E-07	2.01E-08
3	PRR23A	2.22E-05	7.76E-06	1.22E-06	5.56E-07	1.33E-05	0	6.34E-06	3.85E-06	0	6.34E-06	3.85E-06	0	0	5.30E-07	2.55E-08
3	PRR23B	2.25E-05	7.69E-06	9.45E-07	4.35E-07	1.38E-05	0	5.77E-06	4.08E-06	0	5.77E-06	4.08E-06	0	0	4.08E-07	2.76E-08
3	PRR23C	2.19E-05	7.44E-06	1.62E-06	7.36E-07	1.28E-05	0	5.35E-06	3.51E-06	0	5.35E-06	3.51E-06	0	0	7.10E-07	2.56E-08
3	MRPS22	1.83E-05	4.24E-06	2.09E-06	1.11E-06	1.19E-05	4.39E-06	8.41E-06	7.00E-06	2.15E-06	8.41E-06	7.02E-06	4.77E-06	3.16E-07	7.84E-07	1.39E-08
3	COPB2	3.57E-05	8.67E-06	4.52E-06	2.54E-06	2.25E-05	1.03E-05	2.11E-05	1.96E-05	7.08E-06	2.12E-05	1.96E-05	1.23E-05	9.44E-07	1.58E-06	1.97E-08
3	LOC100507291	3.91E-08	5.37E-09	1.95E-08	1.95E-08	1.42E-08	0	0	0	0	0	0	0	1.95E-08	0	0
3	RBP2	6.30E-06	1.43E-06	5.43E-07	3.34E-07	4.32E-06	1.73E-08	3.65E-06	3.18E-06	8.70E-07	3.65E-06	3.18E-06	8.81E-07	1.37E-07	1.67E-07	2.94E-08
3	RBP1	1.36E-05	4.18E-06	7.00E-07	4.18E-07	8.71E-06	4.30E-08	7.96E-06	7.10E-06	1.93E-06	7.96E-06	7.10E-06	1.94E-06	1.56E-07	2.26E-07	3.61E-08
3	NMNAT3	1.64E-05	4.16E-06	2.11E-06	1.11E-06	1.01E-05	6.45E-06	5.40E-06	4.16E-06	9.86E-07	6.70E-06	6.58E-06	6.45E-06	2.64E-07	8.06E-07	3.63E-08
3	CLSTN2	4.96E-05	1.42E-05	3.42E-06	1.94E-06	3.19E-05	2.61E-06	2.69E-05	2.35E-05	5.13E-06	2.69E-05	2.35E-05	6.45E-06	7.36E-07	1.19E-06	2.06E-08
3	TRIM42	3.74E-05	1.02E-05	3.06E-06	1.54E-06	2.41E-05	4.85E-07	1.75E-05	1.51E-05	1.38E-06	1.75E-05	1.51E-05	1.86E-06	3.07E-07	1.22E-06	1.84E-08
3	SLC25A36	1.33E-05	3.03E-06	1.61E-06	8.77E-07	8.64E-06	4.19E-06	7.58E-06	6.54E-06	9.41E-07	7.59E-06	6.61E-06	4.22E-06	2.69E-07	5.83E-07	2.61E-08
3	SPSB4	2.40E-05	7.88E-06	1.23E-06	6.53E-07	1.49E-05	3.61E-06	1.30E-05	1.14E-05	2.66E-06	1.30E-05	1.14E-05	4.66E-06	1.68E-07	4.65E-07	1.93E-08
3	PXYLP1	2.37E-05	6.54E-06	1.61E-06	8.51E-07	1.56E-05	3.04E-06	1.23E-05	1.07E-05	2.62E-06	1.23E-05	1.07E-05	4.47E-06	2.27E-07	6.10E-07	1.39E-08
3	ZBTB38	5.38E-05	1.52E-05	4.06E-06	1.85E-06	3.46E-05	2.43E-06	2.04E-05	1.81E-05	2.00E-06	2.04E-05	1.81E-05	4.16E-06	6.29E-08	1.77E-06	1.70E-08
3	RASA2	3.67E-05	9.24E-06	5.06E-06	2.98E-06	2.24E-05	6.11E-06	1.86E-05	1.61E-05	2.62E-06	1.86E-05	1.63E-05	7.16E-06	1.30E-06	1.66E-06	2.07E-08
